Data,Num1,Num2,Num3,Num4,Num5,Num6,Jolly,SuperStar
2016-03-19,18,41,51,56,72,76,68,61
2016-03-22,17,31,32,43,59,71,2,50
2016-03-24,14,24,26,57,67,89,28,5
2016-03-26,28,43,67,68,72,79,18,60
2016-03-29,29,55,65,71,73,77,5,2
2016-03-31,17,28,63,78,84,88,34,39
2016-04-02,2,24,65,75,81,88,6,79
2016-04-05,12,23,28,32,42,85,31,62
2016-04-07,38,42,45,59,66,87,5,26
2016-04-09,2,5,12,33,54,59,18,89
2016-04-12,34,50,55,72,79,89,1,3
2016-04-14,1,2,6,42,67,83,80,11
2016-04-16,8,12,23,58,86,89,62,36
2016-04-19,14,30,61,86,88,90,89,60
2016-04-21,1,15,30,50,54,62,71,82
2016-04-23,10,11,15,33,79,83,27,27
2016-04-26,38,49,51,59,77,90,35,10
2016-04-28,10,11,24,30,48,63,7,41
2016-04-30,22,38,47,51,61,85,87,48
2016-05-03,14,29,58,72,75,85,71,77
2016-05-05,7,20,25,32,75,90,12,84
2016-05-07,3,32,34,36,82,87,12,1
2016-05-10,25,26,49,54,55,66,16,50
2016-05-12,10,25,52,54,59,84,42,52
2016-05-14,11,19,56,72,73,75,90,68
2016-05-17,1,10,19,44,68,74,56,81
2016-05-19,15,39,54,62,71,74,60,30
2016-05-21,9,11,20,35,66,68,90,68
2016-05-24,14,16,45,47,48,86,23,45
2016-05-26,1,32,34,58,64,86,52,58
2016-05-28,3,5,12,17,44,51,18,39
2016-05-31,8,18,33,41,62,71,1,42
2016-06-04,8,10,18,64,85,87,3,40
2016-06-06,3,54,56,57,75,90,1,62
2016-06-07,24,29,45,63,65,70,8,59
2016-06-09,9,14,61,76,80,83,44,52
2016-06-11,27,30,34,40,52,68,50,51
2016-06-14,25,31,33,42,58,86,3,43
2016-06-16,18,19,29,47,59,68,21,53
2016-06-18,24,25,45,51,52,63,19,5
2016-06-21,4,30,31,45,49,85,11,67
2016-06-23,17,18,25,43,66,87,1,57
2016-06-25,11,14,44,54,85,87,35,46
2016-06-28,5,23,44,59,60,83,50,42
2016-06-30,30,31,32,34,50,51,75,24
2016-07-02,8,9,22,43,50,56,20,39
2016-07-05,22,26,43,50,59,65,20,35
2016-07-07,1,4,32,59,70,86,89,40
2016-07-09,12,34,44,45,53,68,81,82
2016-07-12,1,41,59,63,81,85,74,30
2016-07-14,38,56,61,67,72,82,87,60
2016-07-16,26,37,43,67,75,78,10,67
2016-07-19,4,10,28,29,48,52,3,80
2016-07-21,19,27,35,56,60,89,47,45
2016-07-23,1,30,42,61,76,88,71,52
2016-07-26,4,13,15,18,72,76,69,8
2016-07-28,29,37,38,61,63,85,59,48
2016-07-30,15,22,26,45,48,82,64,70
2016-08-02,34,54,57,84,89,90,44,48
2016-08-04,25,37,40,61,65,77,23,32
2016-08-06,23,34,58,61,71,77,53,18
2016-08-09,12,27,34,76,77,85,78,52
2016-08-11,31,65,78,85,89,90,34,80
2016-08-13,2,25,43,72,87,89,74,47
2016-08-16,9,12,18,63,64,73,88,76
2016-08-18,8,39,59,65,82,83,41,60
2016-08-20,10,29,35,44,49,65,50,57
2016-08-23,4,28,48,67,68,84,2,23
2016-08-25,16,28,40,43,57,61,8,5
2016-08-27,1,32,37,54,66,81,90,47
2016-08-30,6,9,17,47,66,86,21,49
2016-09-01,4,18,43,60,69,85,87,63
2016-09-03,4,29,35,46,82,85,13,41
2016-09-06,7,30,34,61,84,88,25,27
2016-09-08,6,12,47,51,60,79,54,67
2016-09-10,9,13,16,49,64,65,58,81
2016-09-13,9,22,48,66,68,83,62,48
2016-09-15,14,18,30,48,53,86,71,31
2016-09-17,2,4,10,59,68,88,58,31
2016-09-20,45,46,48,52,77,78,21,36
2016-09-22,4,11,34,49,55,83,85,14
2016-09-24,3,16,22,31,45,56,37,12
2016-09-27,36,41,55,81,83,85,51,7
2016-09-29,11,40,41,44,67,70,68,90
2016-10-01,18,19,57,74,80,82,29,89
2016-10-04,47,49,67,80,84,85,21,26
2016-10-06,2,12,26,52,59,80,16,4
2016-10-08,18,25,37,47,62,87,74,51
2016-10-11,11,12,17,53,71,76,90,62
2016-10-13,4,34,39,60,61,77,85,58
2016-10-15,4,7,36,72,78,81,20,40
2016-10-18,24,44,48,61,73,87,88,24
2016-10-20,2,43,65,66,67,90,44,27
2016-10-22,1,6,45,48,64,78,33,32
2016-10-25,4,40,54,65,83,85,73,82
2016-10-27,3,12,23,71,76,83,56,35
2016-10-29,1,7,13,17,40,49,80,46
2016-10-31,3,14,18,25,47,75,72,13
2016-11-03,21,35,56,66,68,79,15,77
2016-11-05,21,22,26,35,47,85,18,83
2016-11-08,31,32,60,75,81,84,62,24
2016-11-10,26,41,50,55,69,86,47,50
2016-11-12,9,12,20,22,75,90,77,44
2016-11-15,9,18,25,31,78,81,33,85
2016-11-17,2,20,23,41,44,59,29,38
2016-11-19,28,29,37,43,51,78,90,44
2016-11-22,8,21,44,77,80,86,62,51
2016-11-24,53,68,75,79,82,84,42,27
2016-11-26,41,42,44,47,68,69,80,5
2016-11-29,5,24,35,49,62,77,90,81
2016-12-01,11,20,31,56,63,72,28,48
2016-12-03,2,10,15,26,68,71,64,47
2016-12-06,24,51,56,64,65,73,34,1
2016-12-10,54,65,66,68,70,85,52,29
2016-12-12,6,39,52,65,68,86,30,66
2016-12-13,17,21,35,48,60,76,23,80
2016-12-15,9,30,31,53,67,86,42,74
2016-12-17,7,15,31,39,41,45,50,14
2016-12-20,10,11,29,47,58,73,43,69
2016-12-22,14,23,24,44,77,86,74,56
2016-12-24,1,19,21,32,48,86,3,5
2016-12-27,13,25,30,57,58,64,14,75
2016-12-29,31,33,38,58,76,85,25,37
2016-12-31,12,14,18,22,28,33,66,16
2016-12-31,1,2,3,4,5,6,1,0
2003-01-02,6,18,34,43,58,80,8,0
2003-01-04,16,17,26,28,37,85,55,0
2003-01-08,5,26,49,50,73,90,65,0
2003-01-11,11,12,27,39,67,90,34,0
2003-01-15,2,46,49,56,82,84,37,0
2003-01-18,50,62,70,75,82,90,74,0
2003-01-22,51,57,58,69,86,89,7,0
2003-01-25,33,37,41,56,65,82,10,0
2003-01-29,5,11,22,27,36,90,84,0
2003-02-01,14,24,40,56,81,90,20,0
2003-02-05,12,18,54,71,80,85,24,0
2003-02-08,3,14,31,32,64,79,50,0
2003-02-12,14,22,24,34,60,85,61,0
2003-02-15,3,9,12,36,71,85,8,0
2003-02-19,12,19,51,61,62,90,1,0
2003-02-22,17,41,45,81,82,88,39,0
2003-02-26,1,41,48,49,84,87,80,0
2003-03-01,8,12,27,72,80,84,19,0
2003-03-05,29,40,57,67,76,79,87,0
2003-03-08,8,27,34,42,83,88,24,0
2003-03-12,5,27,30,58,78,82,68,0
2003-03-15,23,27,43,56,71,75,58,0
2003-03-19,1,17,46,58,67,75,41,0
2003-03-22,32,34,37,49,52,68,71,0
2003-03-26,15,37,43,51,61,89,79,0
2003-03-29,1,31,54,80,81,85,26,0
2003-04-02,27,28,40,63,67,78,83,0
2003-04-05,12,18,47,63,75,81,60,0
2003-04-09,4,14,16,44,76,77,15,0
2003-04-12,4,61,63,79,84,85,3,0
2003-04-16,15,22,37,64,88,90,26,0
2003-04-19,11,26,45,53,69,75,64,0
2003-04-23,11,21,40,66,68,83,89,0
2003-04-26,10,18,26,39,62,68,86,0
2003-04-30,35,38,60,68,74,86,53,0
2003-05-03,2,6,12,17,19,63,50,0
2003-05-07,1,2,4,19,26,89,6,0
2003-05-10,22,38,46,47,77,86,53,0
2003-05-14,16,21,38,44,67,87,28,0
2003-05-17,5,39,61,75,79,90,38,0
2003-05-21,5,28,48,53,75,88,4,0
2003-05-24,12,35,54,58,61,65,60,0
2003-05-28,40,44,62,76,85,90,10,0
2003-05-31,30,44,47,48,53,56,72,0
2003-06-04,17,29,35,45,76,84,51,0
2003-06-07,15,37,38,57,76,87,30,0
2003-06-11,7,32,40,43,47,87,5,0
2003-06-14,6,25,46,59,71,83,61,0
2003-06-18,2,12,26,30,65,74,39,0
2003-06-21,7,19,39,45,48,86,90,0
2003-06-25,1,9,40,59,73,74,70,0
2003-06-28,14,18,34,48,49,74,4,0
2003-07-02,9,13,16,17,34,57,37,0
2003-07-05,50,62,68,70,74,80,22,0
2003-07-09,36,38,39,66,76,83,3,0
2003-07-12,10,11,46,80,83,88,15,0
2003-07-16,15,18,29,37,47,50,22,0
2003-07-19,7,14,27,47,80,87,33,0
2003-07-23,1,10,35,57,67,78,85,0
2003-07-26,3,4,8,28,77,86,68,0
2003-07-30,7,18,46,74,82,90,60,0
2003-08-02,12,41,45,51,66,77,40,0
2003-08-06,8,21,24,42,72,73,51,0
2003-08-09,37,48,55,76,87,90,71,0
2003-08-13,9,11,39,44,49,86,47,0
2003-08-16,35,52,55,61,80,83,36,0
2003-08-20,8,9,10,18,42,63,49,0
2003-08-23,6,42,68,70,75,87,73,0
2003-08-27,1,8,22,28,64,77,21,0
2003-08-30,2,5,36,61,86,88,44,0
2003-09-03,18,45,47,56,77,78,52,0
2003-09-06,16,17,49,50,74,81,19,0
2003-09-10,39,50,51,64,72,81,18,0
2003-09-13,1,18,34,39,48,64,8,0
2003-09-17,25,33,64,67,68,73,58,0
2003-09-20,42,44,51,64,65,77,35,0
2003-09-24,3,26,39,41,56,61,82,0
2003-09-27,17,52,55,65,82,90,85,0
2003-10-01,17,55,66,81,86,89,19,0
2003-10-04,22,62,68,73,75,87,47,0
2003-10-08,1,8,26,41,70,84,2,0
2003-10-11,13,16,25,45,47,55,22,0
2003-10-15,11,26,30,34,43,73,40,0
2003-10-18,1,4,14,41,44,82,30,0
2003-10-22,14,15,64,76,80,86,81,0
2003-10-25,49,54,55,62,66,88,12,0
2003-10-29,2,12,20,52,54,63,69,0
2003-11-03,9,25,37,73,80,81,13,0
2003-11-05,13,14,24,29,73,79,46,0
2003-11-08,7,30,43,52,57,82,75,0
2003-11-12,18,29,32,55,79,82,52,0
2003-11-15,35,54,78,81,86,88,50,0
2003-11-19,2,11,23,31,40,86,29,0
2003-11-22,3,27,54,65,81,83,58,0
2003-11-26,46,66,68,70,78,79,54,0
2003-11-29,38,50,63,65,84,88,26,0
2003-12-03,7,20,29,55,71,81,59,0
2003-12-06,1,2,18,27,43,47,78,0
2003-12-10,6,37,62,73,79,90,48,0
2003-12-13,20,48,50,58,65,78,62,0
2003-12-17,1,3,42,48,73,83,4,0
2003-12-20,3,36,40,42,54,59,64,0
2003-12-24,3,19,33,36,72,84,54,0
2003-12-27,7,19,37,51,53,74,77,0
2003-12-31,3,15,31,36,43,82,57,0
2003-12-31,1,2,3,4,5,6,1,0
2002-01-02,23,31,33,39,74,84,45,0
2002-01-05,50,52,54,76,77,86,64,0
2002-01-09,15,30,37,52,61,87,10,0
2002-01-12,12,26,45,75,82,84,33,0
2002-01-16,3,13,20,35,46,58,71,0
2002-01-19,15,19,30,46,47,71,72,0
2002-01-23,12,41,52,55,84,85,45,0
2002-01-26,25,33,41,51,66,76,28,0
2002-01-30,3,6,34,49,79,83,32,0
2002-02-02,21,28,60,68,71,88,89,0
2002-02-06,29,37,53,62,79,85,51,0
2002-02-09,9,35,45,77,85,87,72,0
2002-02-13,14,39,53,55,73,87,3,0
2002-02-16,6,36,37,59,61,62,38,0
2002-02-20,1,61,66,70,78,81,85,0
2002-02-23,14,17,56,59,69,88,13,0
2002-02-27,29,33,40,47,54,87,27,0
2002-03-02,19,26,28,45,86,88,79,0
2002-03-06,5,6,32,61,67,85,35,0
2002-03-09,44,56,57,76,86,88,19,0
2002-03-13,20,40,64,68,76,90,59,0
2002-03-16,5,30,34,50,82,84,28,0
2002-03-20,15,35,42,45,55,77,43,0
2002-03-23,1,29,35,38,45,51,86,0
2002-03-27,3,11,16,38,69,82,17,0
2002-03-30,30,56,57,73,82,84,41,0
2002-04-03,15,37,40,47,64,81,49,0
2002-04-06,19,23,29,44,69,89,60,0
2002-04-10,2,28,43,57,79,90,15,0
2002-04-13,18,21,76,79,80,84,57,0
2002-04-17,24,27,35,43,64,88,8,0
2002-04-20,19,42,45,51,62,88,18,0
2002-04-24,27,42,45,62,74,87,2,0
2002-04-27,21,37,41,45,60,71,23,0
2002-05-02,7,15,17,26,36,54,10,0
2002-05-04,1,6,60,61,69,86,3,0
2002-05-08,25,55,57,67,69,86,2,0
2002-05-11,10,17,51,54,62,65,81,0
2002-05-15,23,26,34,35,71,84,53,0
2002-05-18,13,28,31,58,59,79,45,0
2002-05-22,12,26,27,42,66,89,41,0
2002-05-25,40,46,49,62,77,88,2,0
2002-05-29,21,36,38,72,79,82,25,0
2002-06-01,38,50,58,80,85,90,84,0
2002-06-05,4,41,43,51,85,89,64,0
2002-06-08,1,38,70,75,83,86,52,0
2002-06-12,37,51,58,62,63,86,78,0
2002-06-15,8,16,33,64,71,86,90,0
2002-06-19,22,24,30,58,60,89,26,0
2002-06-22,16,37,42,46,60,64,11,0
2002-06-26,9,11,17,38,81,88,46,0
2002-06-29,1,4,50,66,69,77,42,0
2002-07-03,14,21,34,37,66,73,74,0
2002-07-06,3,15,28,76,83,86,56,0
2002-07-10,19,37,50,73,75,85,61,0
2002-07-13,21,38,63,70,71,83,7,0
2002-07-17,17,20,44,57,71,76,14,0
2002-07-20,11,19,57,63,84,89,35,0
2002-07-24,5,17,44,62,80,88,69,0
2002-07-27,11,20,24,31,40,49,88,0
2002-07-31,8,12,36,62,68,81,51,0
2002-08-03,23,26,32,52,71,75,35,0
2002-08-07,7,8,53,72,82,84,22,0
2002-08-10,16,29,32,40,48,70,38,0
2002-08-14,5,7,20,25,38,59,63,0
2002-08-17,15,30,33,35,87,88,90,0
2002-08-21,17,23,33,44,46,69,7,0
2002-08-24,8,25,26,38,66,79,49,0
2002-08-28,1,7,42,49,77,88,46,0
2002-08-31,21,28,29,36,45,54,5,0
2002-09-04,10,41,52,53,61,88,89,0
2002-09-07,16,51,57,64,72,90,63,0
2002-09-11,16,23,55,83,86,89,9,0
2002-09-14,20,23,30,44,78,88,56,0
2002-09-18,11,18,55,77,81,85,58,0
2002-09-21,1,10,16,51,76,89,49,0
2002-09-25,23,50,54,56,78,83,65,0
2002-09-28,34,56,61,62,70,77,59,0
2002-10-02,14,18,54,63,70,87,74,0
2002-10-05,9,15,25,40,44,71,84,0
2002-10-09,21,22,52,59,65,76,40,0
2002-10-12,1,2,8,12,48,66,28,0
2002-10-16,10,27,37,57,66,78,9,0
2002-10-19,10,21,23,35,55,89,53,0
2002-10-23,40,43,46,57,77,82,47,0
2002-10-26,27,70,73,84,88,90,4,0
2002-10-30,13,15,36,78,82,86,67,0
2002-11-02,1,15,22,33,42,80,53,0
2002-11-06,11,13,25,59,61,87,77,0
2002-11-09,12,34,39,52,61,83,7,0
2002-11-13,5,44,45,53,73,89,41,0
2002-11-16,5,11,23,47,58,60,8,0
2002-11-20,18,26,44,51,63,90,68,0
2002-11-23,14,42,68,69,80,85,54,0
2002-11-27,10,16,20,26,48,56,63,0
2002-11-30,17,34,35,56,65,85,61,0
2002-12-03,4,5,11,26,34,36,72,0
2002-12-05,14,17,21,31,33,69,78,0
2002-12-07,6,17,23,55,56,68,41,0
2002-12-10,22,31,63,76,78,79,58,0
2002-12-12,3,8,21,33,46,86,37,0
2002-12-14,14,35,36,47,58,69,89,0
2002-12-17,5,27,30,31,34,86,87,0
2002-12-19,18,27,49,59,81,88,17,0
2002-12-21,2,27,52,65,70,82,90,0
2002-12-24,1,3,6,42,81,83,87,0
2002-12-27,33,41,49,50,73,87,27,0
2002-12-28,14,17,62,75,76,85,35,0
2002-12-31,24,31,37,45,71,81,72,0
2002-12-31,1,2,3,4,5,6,1,0
2017-01-03,9,12,27,32,45,77,3,64
2017-01-05,1,7,21,27,39,78,40,18
2017-01-07,2,8,62,79,81,88,32,35
2017-01-10,1,9,22,25,58,84,12,46
2017-01-12,14,16,30,34,52,73,28,44
2017-01-14,12,17,24,45,67,84,32,64
2017-01-17,16,44,49,57,60,81,51,78
2017-01-19,32,51,74,79,80,81,64,3
2017-01-21,6,55,63,68,76,80,37,21
2017-01-24,63,67,74,77,83,85,21,69
2017-01-26,43,48,49,51,60,75,29,70
2017-01-28,9,13,15,51,73,74,7,14
2017-01-31,14,15,16,43,49,77,8,86
2017-02-02,11,27,56,57,64,66,33,82
2017-02-04,13,18,34,51,62,81,20,67
2017-02-07,2,21,38,74,79,83,88,4
2017-02-09,18,25,35,38,45,75,20,44
2017-02-11,6,9,11,32,63,83,42,80
2017-02-14,9,14,19,35,48,65,2,65
2017-02-16,13,17,26,33,60,78,69,30
2017-02-18,7,13,24,36,37,86,33,61
2017-02-21,4,22,36,60,66,90,11,49
2017-02-23,9,11,21,37,86,90,17,12
2017-02-25,11,17,40,69,84,85,82,62
2017-02-28,19,22,44,45,71,76,3,87
2017-03-02,34,37,52,58,65,89,86,28
2017-03-04,2,11,26,51,64,87,37,37
2017-03-07,8,19,28,33,71,89,17,85
2017-03-09,4,17,39,40,50,58,15,52
2017-03-11,3,6,46,48,63,76,66,71
2017-03-14,16,21,53,74,79,80,27,10
2017-03-16,16,21,31,62,69,85,12,28
2017-03-18,14,41,60,74,79,80,18,79
2017-03-21,32,35,58,63,76,79,14,53
2017-03-23,25,39,48,74,86,89,67,18
2017-03-25,3,50,60,64,85,86,58,76
2017-03-28,3,6,20,54,72,90,71,71
2017-03-30,5,16,40,70,74,76,85,69
2017-04-01,8,46,68,70,76,86,39,66
2017-04-04,3,16,29,34,37,57,62,41
2017-04-06,15,16,21,24,53,89,31,15
2017-04-08,4,6,27,76,80,86,48,43
2017-04-11,5,57,59,69,81,86,77,83
2017-04-13,16,24,56,69,85,87,51,82
2017-04-15,6,20,35,36,55,59,52,31
2017-04-18,18,29,52,74,76,88,31,63
2017-04-20,3,14,52,67,72,82,61,20
2017-04-22,1,4,9,10,36,79,56,83
2017-04-24,8,17,28,35,74,82,13,61
2017-04-27,8,27,54,62,82,83,17,4
2017-04-29,8,14,25,41,79,84,85,70
2017-05-02,28,43,59,60,78,80,2,26
2017-05-04,15,20,33,39,65,75,7,71
2017-05-06,57,60,73,77,82,86,72,51
2017-05-09,3,25,63,70,75,78,65,13
2017-05-11,19,37,45,51,82,83,58,29
2017-05-13,4,15,21,22,44,77,54,84
2017-05-16,29,38,75,79,80,90,67,5
2017-05-18,1,19,47,61,70,87,37,60
2017-05-20,6,37,46,53,73,78,69,84
2017-05-23,10,18,23,34,61,75,35,79
2017-05-25,10,33,40,42,46,77,63,30
2017-05-27,16,34,57,64,65,78,49,47
2017-05-30,21,26,35,59,66,70,69,90
2017-06-01,7,15,27,37,56,58,32,18
2017-06-03,2,22,36,77,83,90,47,64
2017-06-06,7,12,26,46,56,70,13,18
2017-06-08,11,28,32,48,54,59,73,19
2017-06-10,19,54,56,57,67,69,21,79
2017-06-13,41,50,69,71,77,81,26,49
2017-06-15,6,24,28,32,78,83,13,66
2017-06-17,45,48,71,75,80,83,40,17
2017-06-20,38,46,54,76,82,86,17,12
2017-06-22,9,18,24,42,59,71,69,4
2017-06-24,2,18,20,23,30,75,26,41
2017-06-27,9,14,62,64,78,82,24,41
2017-06-29,16,19,38,40,58,79,26,50
2017-07-01,15,20,45,59,81,85,72,80
2017-07-04,21,37,58,75,81,85,12,11
2017-07-06,36,37,46,48,51,74,54,19
2017-07-08,6,8,32,54,80,82,75,62
2017-07-11,6,12,38,42,49,83,53,42
2017-07-13,2,11,26,62,74,78,88,63
2017-07-15,27,37,44,47,73,86,68,50
2017-07-18,17,34,42,47,75,85,49,36
2017-07-20,22,32,45,60,61,80,67,46
2017-07-22,6,22,26,33,51,88,68,87
2017-07-25,4,29,30,47,52,59,79,73
2017-07-27,5,15,52,60,77,84,28,10
2017-07-29,5,11,58,75,78,81,79,21
2017-08-01,1,8,28,54,82,90,5,25
2017-08-03,20,25,39,49,69,71,2,71
2017-08-05,14,19,50,69,75,90,67,18
2017-08-08,17,24,33,41,63,66,83,62
2017-08-10,3,5,24,41,48,80,71,30
2017-08-12,6,17,32,40,44,67,21,30
2017-08-14,34,44,46,47,64,88,72,83
2017-08-17,22,28,46,52,69,86,68,47
2017-08-19,18,29,34,47,48,60,25,45
2017-08-22,34,46,50,52,67,86,58,23
2017-08-24,40,45,54,72,85,88,50,79
2017-08-26,28,29,36,54,55,68,8,53
2017-08-29,21,23,54,73,84,88,33,1
2017-08-31,5,29,32,33,72,89,70,26
2017-09-02,2,49,57,60,71,77,40,11
2017-09-05,7,12,66,68,73,76,59,44
2017-09-07,11,29,64,68,70,85,48,17
2017-09-09,29,39,49,56,83,85,11,73
2017-09-12,7,10,25,26,37,68,41,4
2017-09-14,18,25,29,30,33,69,38,89
2017-09-16,22,35,36,55,63,86,47,3
2017-09-19,38,45,46,55,65,73,53,64
2017-09-21,13,16,27,48,67,77,8,45
2017-09-23,8,46,48,69,72,81,66,23
2017-09-26,13,18,19,46,58,60,57,10
2017-09-28,6,15,39,68,80,89,60,50
2017-09-30,7,12,21,22,39,90,71,45
2017-10-03,6,21,38,48,79,90,35,23
2017-10-05,14,33,48,61,65,80,46,79
2017-10-07,14,17,35,37,55,83,43,55
2017-10-10,4,26,52,65,66,72,1,87
2017-10-12,9,16,19,35,41,59,68,72
2017-10-14,2,13,50,75,85,90,44,1
2017-10-17,10,17,30,55,62,78,76,6
2017-10-19,16,17,58,66,71,72,12,57
2017-10-21,21,22,31,32,33,81,48,4
2017-10-24,6,45,47,61,74,80,32,61
2017-10-26,14,38,43,57,65,72,30,51
2017-10-28,7,11,17,28,32,79,80,41
2017-10-31,19,24,35,69,80,89,62,89
2017-11-02,11,31,46,48,65,68,28,76
2017-11-04,6,7,8,38,45,78,26,55
2017-11-07,2,6,34,69,77,86,15,12
2017-11-09,8,12,41,42,46,51,67,73
2017-11-11,16,31,33,51,75,80,21,74
2017-11-14,1,11,40,45,46,57,60,59
2017-11-16,2,12,16,26,51,73,46,32
2017-11-18,3,16,24,27,44,88,80,1
2017-11-21,32,40,41,47,56,72,58,59
2017-11-23,14,38,40,51,53,64,71,36
2017-11-25,16,20,22,42,54,62,52,6
2017-11-28,27,28,48,61,87,88,86,80
2017-11-30,5,17,19,33,43,63,15,3
2017-12-02,4,12,25,27,35,69,67,78
2017-12-05,10,34,45,63,81,83,41,88
2017-12-07,14,15,65,68,82,85,42,88
2017-12-09,21,24,48,51,60,82,88,34
2017-12-12,2,30,44,52,58,69,76,64
2017-12-14,25,33,39,59,72,74,22,69
2017-12-16,3,7,53,65,66,73,11,65
2017-12-18,24,55,71,73,85,90,2,41
2017-12-19,22,39,43,65,77,89,18,49
2017-12-21,12,25,50,59,67,88,24,22
2017-12-23,35,39,48,71,88,89,10,4
2017-12-28,10,28,33,43,50,80,34,21
2017-12-30,6,17,23,46,52,53,85,52
2017-12-30,1,2,3,4,5,6,1,0
2018-01-02,1,19,26,44,61,89,84,64
2018-01-04,5,19,28,43,58,82,1,18
2018-01-08,15,18,24,33,48,64,58,31
2018-01-09,8,69,70,84,88,90,53,60
2018-01-11,3,25,28,37,71,82,75,36
2018-01-13,2,10,41,49,56,71,36,33
2018-01-16,9,29,51,53,74,76,28,12
2018-01-18,29,43,46,50,85,86,39,68
2018-01-20,27,48,50,74,76,84,19,61
2018-01-23,2,5,24,32,47,62,17,7
2018-01-25,15,38,48,52,66,71,39,7
2018-01-27,5,24,68,72,78,85,32,12
2018-01-30,22,39,47,49,77,89,80,49
2018-02-01,20,45,51,63,85,89,2,48
2018-02-03,1,8,19,28,34,87,43,11
2018-02-06,4,8,16,35,36,74,31,35
2018-02-08,24,25,30,43,47,90,77,83
2018-02-10,7,31,35,57,88,89,87,65
2018-02-13,3,11,38,53,70,71,27,24
2018-02-15,5,17,34,40,78,82,60,78
2018-02-17,5,17,37,40,55,79,31,66
2018-02-20,17,25,52,55,67,75,90,57
2018-02-22,9,40,45,70,76,81,39,28
2018-02-24,10,44,48,62,68,83,61,68
2018-02-27,48,56,66,83,86,89,6,67
2018-03-01,9,23,57,72,77,82,64,32
2018-03-03,2,19,62,74,81,83,56,39
2018-03-06,12,36,45,46,67,75,66,86
2018-03-08,22,50,52,65,66,89,57,69
2018-03-10,11,15,42,64,82,84,5,78
2018-03-13,19,33,42,65,78,85,74,51
2018-03-15,2,13,17,31,45,69,87,78
2018-03-17,7,35,52,85,88,90,72,87
2018-03-20,9,20,33,43,44,48,8,55
2018-03-22,20,23,29,37,39,72,44,59
2018-03-24,2,24,42,62,66,81,36,47
2018-03-27,10,16,35,63,73,83,20,66
2018-03-29,11,15,32,35,52,56,5,9
2018-03-31,1,6,7,9,45,79,80,17
2018-04-03,30,45,47,49,71,90,29,82
2018-04-05,7,27,55,63,73,77,33,37
2018-04-07,3,20,47,55,81,83,28,85
2018-04-10,27,35,46,68,72,82,81,3
2018-04-12,8,28,34,38,47,54,7,21
2018-04-14,1,10,31,44,58,80,70,42
2018-04-17,12,23,39,54,72,73,53,75
2018-04-19,5,17,20,44,62,80,48,22
2018-04-21,11,43,68,72,79,85,71,51
2018-04-24,31,41,44,67,75,82,39,5
2018-04-26,44,52,64,66,67,71,83,82
2018-04-28,2,25,41,42,74,87,13,54
2018-04-30,6,10,26,47,60,75,78,29
2018-05-03,9,19,31,39,77,82,22,15
2018-05-05,6,14,19,59,79,81,65,44
2018-05-08,17,18,41,57,58,75,83,52
2018-05-10,41,62,77,79,81,84,60,55
2018-05-12,29,49,50,56,64,78,89,51
2018-05-15,3,10,38,52,65,71,1,49
2018-05-17,16,33,34,74,79,80,64,73
2018-05-19,40,51,55,56,74,81,35,63
2018-05-22,12,13,19,37,62,72,40,54
2018-05-24,1,27,31,58,83,87,86,51
2018-05-26,20,27,32,55,69,90,60,58
2018-05-29,19,28,42,49,68,83,20,67
2018-05-31,9,57,64,66,69,86,2,82
2018-06-04,45,56,66,74,77,88,47,65
2018-06-05,6,10,11,21,71,75,26,14
2018-06-07,33,39,47,64,67,76,31,51
2018-06-09,13,32,41,51,61,86,42,77
2018-06-12,1,12,31,33,44,50,48,7
2018-06-14,5,37,51,65,79,81,30,49
2018-06-16,2,9,15,22,47,65,86,78
2018-06-19,1,7,25,40,68,75,84,89
2018-06-21,6,11,37,42,58,62,26,23
2018-06-23,4,17,29,55,67,70,72,49
2018-06-26,2,6,37,39,51,86,7,32
2018-06-28,28,36,55,76,81,89,16,28
2018-06-30,9,13,23,32,45,54,80,8
2018-07-03,28,33,38,41,66,72,31,3
2018-07-05,11,19,27,41,61,83,3,13
2018-07-07,3,51,55,64,77,79,34,1
2018-07-10,27,41,50,60,63,81,90,77
2018-07-12,3,13,18,24,74,89,34,40
2018-07-14,2,9,14,19,27,77,75,41
2018-07-17,30,35,44,60,72,76,23,46
2018-07-19,11,38,47,71,76,77,43,52
2018-07-21,22,36,38,56,59,67,52,83
2018-07-24,7,29,37,43,72,79,30,37
2018-07-26,21,34,53,72,80,84,73,76
2018-07-28,10,19,47,67,68,75,40,71
2018-07-31,23,32,49,53,61,85,87,51
2018-08-02,5,6,41,44,65,74,61,20
2018-08-04,23,39,53,56,64,84,22,90
2018-08-07,11,18,21,23,55,66,26,86
2018-08-09,31,32,46,54,73,90,47,2
2018-08-11,14,57,73,79,82,84,83,42
2018-08-14,21,43,45,57,67,83,37,83
2018-08-16,2,10,12,21,22,50,3,36
2018-08-18,7,14,27,66,70,81,76,59
2018-08-21,2,16,30,39,51,79,57,80
2018-08-23,14,23,32,34,40,80,73,22
2018-08-25,42,44,54,68,69,81,70,82
2018-08-28,1,26,39,43,73,89,55,17
2018-08-30,16,28,29,55,63,69,46,46
2018-09-01,1,4,19,23,55,68,28,13
2018-09-04,18,25,47,51,70,83,2,7
2018-09-06,2,23,34,52,76,87,58,86
2018-09-08,7,25,32,39,59,86,27,81
2018-09-11,59,61,63,65,71,84,12,23
