data,conc.,1.0,2.0,3.0,4.0,5.0,6.0,jolly,supers.
2013-01-26 00:00:00,12,10.0,12.0,27.0,39.0,78.0,84.0,71,35
2013-01-29 00:00:00,13,6.0,12.0,18.0,22.0,25.0,82.0,42,25
2013-01-31 00:00:00,14,37.0,42.0,47.0,49.0,53.0,63.0,16,75
2013-02-02 00:00:00,15,9.0,18.0,39.0,63.0,64.0,85.0,74,84
2013-02-05 00:00:00,16,7.0,13.0,49.0,71.0,80.0,88.0,62,13
2013-02-07 00:00:00,17,4.0,5.0,55.0,77.0,80.0,81.0,3,81
2013-02-09 00:00:00,18,4.0,11.0,32.0,51.0,66.0,81.0,26,49
2013-02-12 00:00:00,19,6.0,21.0,41.0,72.0,73.0,80.0,52,14
2013-02-14 00:00:00,20,24.0,32.0,44.0,60.0,64.0,76.0,25,76
2013-02-16 00:00:00,21,6.0,32.0,35.0,43.0,53.0,69.0,82,8
2013-02-19 00:00:00,22,3.0,34.0,37.0,55.0,82.0,90.0,61,46
2013-02-21 00:00:00,23,4.0,16.0,35.0,57.0,69.0,88.0,87,21
2013-02-23 00:00:00,24,1.0,11.0,21.0,50.0,67.0,75.0,52,34
2013-02-26 00:00:00,25,20.0,25.0,51.0,59.0,84.0,90.0,10,42
2013-02-28 00:00:00,26,4.0,24.0,62.0,66.0,76.0,84.0,27,19
2013-03-02 00:00:00,27,16.0,49.0,59.0,67.0,71.0,82.0,78,88
2013-03-05 00:00:00,28,32.0,34.0,39.0,52.0,59.0,61.0,11,37
2013-03-07 00:00:00,29,26.0,32.0,42.0,46.0,78.0,82.0,7,21
2013-03-09 00:00:00,30,13.0,22.0,36.0,64.0,80.0,84.0,37,69
2013-03-12 00:00:00,31,7.0,10.0,22.0,23.0,41.0,77.0,49,80
2013-03-14 00:00:00,32,27.0,35.0,47.0,57.0,85.0,89.0,68,35
2013-03-16 00:00:00,33,19.0,41.0,43.0,48.0,73.0,81.0,1,57
2013-03-19 00:00:00,34,21.0,39.0,71.0,76.0,89.0,90.0,78,33
2013-03-21 00:00:00,35,9.0,27.0,47.0,58.0,62.0,71.0,72,23
2013-03-23 00:00:00,36,29.0,42.0,45.0,58.0,67.0,86.0,59,36
2013-03-26 00:00:00,37,15.0,37.0,46.0,52.0,64.0,89.0,7,73
2013-03-28 00:00:00,38,12.0,27.0,54.0,68.0,73.0,76.0,89,25
2013-03-30 00:00:00,39,17.0,42.0,52.0,71.0,74.0,90.0,87,48
2013-04-02 00:00:00,40,4.0,12.0,33.0,52.0,85.0,87.0,35,70
2013-04-04 00:00:00,41,3.0,4.0,31.0,52.0,66.0,84.0,24,35
2013-04-06 00:00:00,42,5.0,8.0,73.0,84.0,87.0,88.0,82,39
2013-04-09 00:00:00,43,25.0,44.0,45.0,52.0,68.0,81.0,10,49
2013-04-11 00:00:00,44,1.0,47.0,66.0,67.0,78.0,90.0,83,49
2013-04-13 00:00:00,45,26.0,33.0,43.0,49.0,61.0,76.0,78,33
2013-04-16 00:00:00,46,21.0,30.0,35.0,36.0,83.0,89.0,73,69
2013-04-18 00:00:00,47,27.0,30.0,35.0,39.0,49.0,69.0,56,62
2013-04-20 00:00:00,48,29.0,33.0,67.0,75.0,83.0,86.0,40,19
2013-04-23 00:00:00,49,1.0,13.0,37.0,53.0,62.0,63.0,27,11
2013-04-27 00:00:00,50,1.0,2.0,11.0,56.0,57.0,75.0,46,37
2013-04-29 00:00:00,51,2.0,6.0,53.0,54.0,68.0,89.0,21,61
2013-04-30 00:00:00,52,5.0,35.0,38.0,75.0,82.0,86.0,12,60
2013-05-02 00:00:00,53,19.0,32.0,33.0,57.0,65.0,75.0,29,80
2013-05-04 00:00:00,54,6.0,31.0,63.0,74.0,75.0,85.0,86,13
2013-05-07 00:00:00,55,19.0,37.0,54.0,65.0,67.0,70.0,75,46
2013-05-09 00:00:00,56,13.0,16.0,20.0,21.0,25.0,65.0,69,64
2013-05-11 00:00:00,57,10.0,42.0,48.0,67.0,83.0,84.0,4,4
2013-05-14 00:00:00,58,35.0,41.0,47.0,74.0,77.0,85.0,40,55
2013-05-16 00:00:00,59,3.0,16.0,22.0,39.0,49.0,71.0,33,20
2013-05-18 00:00:00,60,14.0,20.0,24.0,36.0,40.0,81.0,17,15
2013-05-21 00:00:00,61,6.0,32.0,48.0,53.0,54.0,87.0,63,73
2013-05-23 00:00:00,62,14.0,22.0,36.0,53.0,59.0,66.0,11,77
2013-05-25 00:00:00,63,6.0,27.0,34.0,55.0,62.0,87.0,51,32
2013-05-28 00:00:00,64,26.0,35.0,47.0,66.0,67.0,80.0,11,24
2013-05-30 00:00:00,65,29.0,43.0,61.0,62.0,77.0,79.0,85,55
2013-06-01 00:00:00,66,8.0,21.0,25.0,54.0,84.0,85.0,51,73
2013-06-04 00:00:00,67,3.0,27.0,34.0,62.0,81.0,88.0,35,81
2013-06-06 00:00:00,68,34.0,36.0,47.0,64.0,73.0,78.0,25,67
2013-06-08 00:00:00,69,5.0,10.0,31.0,53.0,56.0,61.0,21,19
2013-06-11 00:00:00,70,2.0,21.0,37.0,39.0,41.0,64.0,63,79
2013-06-13 00:00:00,71,1.0,5.0,6.0,39.0,41.0,70.0,10,27
2013-06-15 00:00:00,72,15.0,19.0,33.0,35.0,62.0,68.0,40,54
2013-06-18 00:00:00,73,8.0,24.0,32.0,34.0,65.0,86.0,23,40
2013-06-20 00:00:00,74,15.0,24.0,32.0,52.0,68.0,71.0,75,26
2013-06-22 00:00:00,75,2.0,19.0,25.0,59.0,84.0,88.0,61,24
2013-06-25 00:00:00,76,6.0,16.0,40.0,61.0,64.0,82.0,19,42
2013-06-27 00:00:00,77,12.0,22.0,27.0,37.0,52.0,87.0,35,18
2013-06-29 00:00:00,78,17.0,22.0,54.0,69.0,82.0,88.0,9,1
2013-07-02 00:00:00,79,3.0,4.0,18.0,29.0,64.0,90.0,52,15
2013-07-04 00:00:00,80,9.0,41.0,46.0,47.0,53.0,77.0,3,54
2013-07-06 00:00:00,81,4.0,9.0,24.0,64.0,74.0,76.0,40,89
2013-07-09 00:00:00,82,17.0,36.0,48.0,55.0,63.0,70.0,28,21
2013-07-11 00:00:00,83,14.0,15.0,34.0,55.0,59.0,81.0,46,10
2013-07-13 00:00:00,84,23.0,49.0,52.0,65.0,67.0,76.0,61,84
2013-07-16 00:00:00,85,22.0,29.0,57.0,72.0,85.0,89.0,49,36
2013-07-18 00:00:00,86,16.0,19.0,24.0,37.0,63.0,85.0,38,49
2013-07-20 00:00:00,87,2.0,16.0,20.0,26.0,31.0,33.0,64,46
2013-07-23 00:00:00,88,11.0,14.0,39.0,63.0,73.0,75.0,29,86
2013-07-25 00:00:00,89,33.0,38.0,41.0,43.0,46.0,57.0,53,20
2013-07-27 00:00:00,90,17.0,19.0,40.0,43.0,72.0,84.0,48,35
2013-07-30 00:00:00,91,16.0,47.0,55.0,57.0,70.0,85.0,19,83
2013-08-01 00:00:00,92,8.0,21.0,24.0,25.0,27.0,75.0,34,51
2013-08-03 00:00:00,93,15.0,16.0,34.0,74.0,85.0,87.0,65,80
2013-08-06 00:00:00,94,14.0,16.0,32.0,35.0,41.0,50.0,1,12
2013-08-08 00:00:00,95,2.0,14.0,42.0,52.0,75.0,79.0,53,14
2013-08-10 00:00:00,96,5.0,33.0,47.0,61.0,64.0,70.0,29,32
2013-08-13 00:00:00,97,1.0,33.0,41.0,78.0,83.0,84.0,72,57
2013-08-17 00:00:00,98,20.0,21.0,24.0,43.0,76.0,89.0,83,60
2013-08-19 00:00:00,99,3.0,5.0,11.0,14.0,38.0,79.0,29,26
2013-08-20 00:00:00,100,4.0,11.0,15.0,26.0,58.0,68.0,16,39
2013-08-22 00:00:00,101,19.0,21.0,30.0,59.0,61.0,89.0,25,7
2013-08-24 00:00:00,102,1.0,2.0,5.0,27.0,39.0,49.0,31,14
2013-08-27 00:00:00,103,6.0,44.0,63.0,64.0,72.0,82.0,12,90
2013-08-29 00:00:00,104,19.0,54.0,55.0,71.0,80.0,84.0,81,73
2013-08-31 00:00:00,105,11.0,20.0,50.0,62.0,70.0,85.0,59,1
2013-09-03 00:00:00,106,1.0,7.0,56.0,70.0,88.0,90.0,83,87
2013-09-05 00:00:00,107,15.0,23.0,45.0,70.0,81.0,82.0,16,44
2013-09-07 00:00:00,108,41.0,55.0,72.0,78.0,83.0,87.0,77,61
2013-09-10 00:00:00,109,35.0,44.0,57.0,58.0,87.0,88.0,22,69
2013-09-12 00:00:00,110,7.0,44.0,48.0,51.0,64.0,83.0,90,51
2013-09-14 00:00:00,111,20.0,35.0,45.0,47.0,72.0,78.0,59,31
2013-09-17 00:00:00,112,1.0,21.0,34.0,44.0,49.0,90.0,37,74
2013-09-19 00:00:00,113,15.0,21.0,28.0,75.0,81.0,86.0,38,82
2013-09-21 00:00:00,114,36.0,61.0,75.0,81.0,82.0,89.0,14,75
2013-09-24 00:00:00,115,1.0,27.0,33.0,36.0,43.0,86.0,42,3
2013-09-26 00:00:00,116,4.0,38.0,42.0,57.0,64.0,75.0,84,9
2013-09-28 00:00:00,117,28.0,57.0,61.0,69.0,78.0,83.0,86,44
2013-10-01 00:00:00,118,16.0,21.0,26.0,64.0,66.0,78.0,50,78
2013-10-03 00:00:00,119,7.0,14.0,42.0,43.0,56.0,57.0,64,82
2013-10-05 00:00:00,120,2.0,5.0,8.0,65.0,74.0,77.0,86,16
2013-10-08 00:00:00,121,1.0,31.0,39.0,60.0,62.0,84.0,26,55
2013-10-10 00:00:00,122,3.0,7.0,12.0,20.0,48.0,55.0,26,48
2013-10-12 00:00:00,123,10.0,19.0,20.0,39.0,85.0,87.0,46,23
2013-10-15 00:00:00,124,22.0,36.0,60.0,64.0,71.0,80.0,47,27
2013-10-17 00:00:00,125,11.0,18.0,40.0,58.0,81.0,87.0,62,32
2013-10-19 00:00:00,126,12.0,30.0,36.0,44.0,54.0,60.0,40,16
2013-10-22 00:00:00,127,2.0,5.0,34.0,56.0,72.0,73.0,11,61
2013-10-24 00:00:00,128,1.0,3.0,5.0,41.0,62.0,76.0,21,23
2013-10-26 00:00:00,129,24.0,48.0,50.0,62.0,63.0,87.0,12,74
2013-10-29 00:00:00,130,12.0,23.0,49.0,53.0,67.0,83.0,13,59
2013-10-31 00:00:00,131,13.0,18.0,26.0,37.0,46.0,48.0,42,62
2013-11-02 00:00:00,132,1.0,12.0,67.0,75.0,81.0,90.0,76,66
2013-11-05 00:00:00,133,4.0,9.0,10.0,76.0,78.0,87.0,66,16
2013-11-07 00:00:00,134,9.0,19.0,21.0,50.0,61.0,82.0,71,68
2013-11-09 00:00:00,135,10.0,22.0,39.0,55.0,81.0,89.0,43,58
2013-11-12 00:00:00,136,16.0,26.0,30.0,52.0,57.0,83.0,61,7
2013-11-14 00:00:00,137,23.0,45.0,54.0,61.0,69.0,75.0,52,29
2013-11-16 00:00:00,138,16.0,36.0,54.0,55.0,63.0,69.0,85,20
2013-11-19 00:00:00,139,14.0,15.0,39.0,47.0,53.0,76.0,67,45
2013-11-21 00:00:00,140,28.0,37.0,52.0,57.0,64.0,66.0,43,58
2013-11-23 00:00:00,141,6.0,10.0,19.0,71.0,72.0,89.0,52,77
2013-11-26 00:00:00,142,20.0,25.0,30.0,45.0,75.0,79.0,15,84
2013-11-28 00:00:00,143,31.0,51.0,55.0,66.0,73.0,78.0,88,22
2013-11-30 00:00:00,144,10.0,11.0,35.0,42.0,52.0,89.0,84,58
2013-12-03 00:00:00,145,12.0,40.0,42.0,66.0,73.0,80.0,30,63
2013-12-05 00:00:00,146,28.0,34.0,42.0,68.0,71.0,88.0,7,21
2013-12-07 00:00:00,147,2.0,16.0,42.0,67.0,75.0,87.0,89,75
2013-12-10 00:00:00,148,10.0,16.0,20.0,57.0,65.0,89.0,5,22
2013-12-12 00:00:00,149,10.0,19.0,32.0,49.0,53.0,66.0,16,52
2013-12-14 00:00:00,150,5.0,33.0,44.0,46.0,66.0,76.0,81,76
2013-12-17 00:00:00,151,12.0,22.0,27.0,43.0,60.0,72.0,8,73
2013-12-19 00:00:00,152,10.0,23.0,27.0,39.0,70.0,82.0,65,35
2013-12-21 00:00:00,153,2.0,14.0,17.0,21.0,22.0,26.0,78,77
2013-12-23 00:00:00,154,15.0,43.0,48.0,54.0,55.0,76.0,79,89
2013-12-24 00:00:00,155,10.0,39.0,45.0,65.0,74.0,86.0,60,17
2013-12-28 00:00:00,156,39.0,52.0,69.0,70.0,74.0,82.0,40,80
2013-12-31 00:00:00,157,25.0,60.0,62.0,76.0,82.0,87.0,8,47
data,conc.,1.0,2.0,3.0,4.0,5.0,6.0,jolly,supers.
2004-01-03 00:00:00,1,29.0,32.0,36.0,72.0,77.0,82.0,20,0
2004-01-07 00:00:00,2,2.0,33.0,41.0,56.0,62.0,74.0,14,0
2004-01-10 00:00:00,3,15.0,25.0,26.0,32.0,51.0,61.0,63,0
2004-01-14 00:00:00,4,5.0,15.0,59.0,65.0,70.0,82.0,14,0
2004-01-17 00:00:00,5,4.0,6.0,19.0,40.0,60.0,79.0,89,0
2004-01-21 00:00:00,6,3.0,36.0,53.0,64.0,80.0,90.0,4,0
2004-01-24 00:00:00,7,22.0,27.0,48.0,52.0,81.0,83.0,43,0
2004-01-28 00:00:00,8,7.0,41.0,48.0,54.0,72.0,88.0,12,0
2004-01-31 00:00:00,9,4.0,11.0,26.0,53.0,63.0,66.0,8,0
2004-02-04 00:00:00,10,11.0,30.0,51.0,54.0,88.0,90.0,2,0
2004-02-07 00:00:00,11,17.0,24.0,34.0,59.0,72.0,82.0,40,0
2004-02-11 00:00:00,12,12.0,19.0,38.0,43.0,52.0,85.0,33,0
2004-02-14 00:00:00,13,17.0,35.0,41.0,81.0,82.0,86.0,13,0
2004-02-18 00:00:00,14,12.0,20.0,55.0,79.0,81.0,82.0,2,0
2004-02-21 00:00:00,15,4.0,13.0,18.0,58.0,71.0,84.0,3,0
2004-02-25 00:00:00,16,66.0,72.0,76.0,77.0,81.0,85.0,82,0
2004-02-28 00:00:00,17,11.0,29.0,60.0,61.0,82.0,84.0,33,0
2004-03-03 00:00:00,18,12.0,23.0,52.0,69.0,75.0,85.0,43,0
2004-03-06 00:00:00,19,8.0,19.0,25.0,49.0,50.0,54.0,40,0
2004-03-10 00:00:00,20,30.0,52.0,55.0,65.0,71.0,80.0,39,0
2004-03-13 00:00:00,21,4.0,8.0,12.0,44.0,77.0,88.0,71,0
2004-03-17 00:00:00,22,5.0,17.0,53.0,56.0,61.0,83.0,86,0
2004-03-20 00:00:00,23,21.0,41.0,60.0,69.0,71.0,83.0,65,0
2004-03-24 00:00:00,24,24.0,50.0,58.0,69.0,87.0,88.0,3,0
2004-03-27 00:00:00,25,4.0,15.0,39.0,41.0,49.0,68.0,34,0
2004-03-31 00:00:00,26,32.0,40.0,45.0,47.0,56.0,71.0,64,0
2004-04-03 00:00:00,27,6.0,7.0,13.0,35.0,56.0,87.0,48,0
2004-04-07 00:00:00,28,4.0,16.0,17.0,52.0,62.0,67.0,49,0
2004-04-10 00:00:00,29,3.0,9.0,41.0,69.0,74.0,79.0,89,0
2004-04-14 00:00:00,30,24.0,51.0,64.0,69.0,71.0,77.0,63,0
2004-04-17 00:00:00,31,3.0,14.0,50.0,59.0,82.0,84.0,2,0
2004-04-21 00:00:00,32,29.0,61.0,62.0,69.0,80.0,85.0,5,0
2004-04-24 00:00:00,33,7.0,19.0,27.0,51.0,63.0,86.0,62,0
2004-04-28 00:00:00,34,35.0,42.0,60.0,88.0,89.0,90.0,86,0
2004-05-03 00:00:00,35,2.0,7.0,24.0,56.0,82.0,85.0,62,0
2004-05-05 00:00:00,36,2.0,22.0,37.0,46.0,57.0,74.0,63,0
2004-05-08 00:00:00,37,3.0,34.0,62.0,63.0,72.0,73.0,15,0
2004-05-12 00:00:00,38,13.0,14.0,40.0,66.0,79.0,85.0,80,0
2004-05-15 00:00:00,39,14.0,46.0,49.0,60.0,77.0,86.0,33,0
2004-05-19 00:00:00,40,9.0,22.0,36.0,47.0,69.0,85.0,78,0
2004-05-22 00:00:00,41,14.0,33.0,35.0,46.0,50.0,66.0,44,0
2004-05-26 00:00:00,42,26.0,65.0,73.0,76.0,81.0,90.0,13,0
2004-05-29 00:00:00,43,1.0,5.0,16.0,60.0,84.0,86.0,57,0
2004-06-03 00:00:00,44,13.0,16.0,42.0,61.0,63.0,81.0,10,0
2004-06-05 00:00:00,45,29.0,34.0,37.0,55.0,62.0,78.0,24,0
2004-06-09 00:00:00,46,1.0,2.0,26.0,31.0,42.0,64.0,11,0
2004-06-12 00:00:00,47,38.0,44.0,46.0,55.0,67.0,85.0,29,0
2004-06-16 00:00:00,48,20.0,55.0,59.0,73.0,87.0,90.0,40,0
2004-06-19 00:00:00,49,4.0,8.0,11.0,36.0,55.0,83.0,49,0
2004-06-23 00:00:00,50,11.0,15.0,58.0,66.0,74.0,79.0,3,0
2004-06-26 00:00:00,51,18.0,37.0,40.0,45.0,54.0,56.0,57,0
2004-06-30 00:00:00,52,10.0,22.0,34.0,43.0,62.0,68.0,40,0
2004-07-03 00:00:00,53,14.0,18.0,22.0,27.0,39.0,58.0,43,0
2004-07-07 00:00:00,54,14.0,23.0,29.0,44.0,48.0,74.0,73,0
2004-07-10 00:00:00,55,13.0,30.0,47.0,66.0,74.0,81.0,70,0
2004-07-14 00:00:00,56,8.0,18.0,26.0,36.0,41.0,52.0,90,0
2004-07-17 00:00:00,57,29.0,53.0,54.0,72.0,76.0,90.0,20,0
2004-07-21 00:00:00,58,8.0,13.0,31.0,42.0,58.0,88.0,46,0
2004-07-24 00:00:00,59,5.0,17.0,18.0,27.0,33.0,47.0,80,0
2004-07-28 00:00:00,60,2.0,13.0,22.0,53.0,60.0,85.0,16,0
2004-07-31 00:00:00,61,17.0,29.0,63.0,66.0,70.0,89.0,82,0
2004-08-04 00:00:00,62,12.0,17.0,27.0,44.0,72.0,90.0,11,0
2004-08-07 00:00:00,63,8.0,29.0,38.0,53.0,77.0,80.0,27,0
2004-08-11 00:00:00,64,6.0,42.0,43.0,46.0,53.0,70.0,35,0
2004-08-14 00:00:00,65,29.0,40.0,52.0,59.0,71.0,84.0,60,0
2004-08-18 00:00:00,66,4.0,19.0,51.0,57.0,66.0,89.0,78,0
2004-08-21 00:00:00,67,32.0,42.0,55.0,74.0,78.0,88.0,71,0
2004-08-25 00:00:00,68,1.0,27.0,37.0,42.0,53.0,61.0,70,0
2004-08-28 00:00:00,69,18.0,35.0,50.0,57.0,67.0,72.0,16,0
2004-09-01 00:00:00,70,5.0,15.0,66.0,67.0,82.0,84.0,64,0
2004-09-04 00:00:00,71,35.0,37.0,41.0,43.0,51.0,88.0,2,0
2004-09-08 00:00:00,72,41.0,43.0,53.0,65.0,67.0,80.0,77,0
2004-09-11 00:00:00,73,16.0,20.0,43.0,77.0,78.0,84.0,42,0
2004-09-15 00:00:00,74,8.0,36.0,49.0,59.0,70.0,87.0,73,0
2004-09-18 00:00:00,75,2.0,21.0,24.0,27.0,42.0,68.0,63,0
2004-09-22 00:00:00,76,11.0,67.0,72.0,74.0,75.0,77.0,44,0
2004-09-25 00:00:00,77,2.0,49.0,56.0,76.0,86.0,89.0,10,0
2004-09-29 00:00:00,78,2.0,11.0,22.0,25.0,60.0,78.0,74,0
2004-10-02 00:00:00,79,9.0,37.0,41.0,46.0,65.0,79.0,83,0
2004-10-06 00:00:00,80,3.0,11.0,19.0,28.0,52.0,87.0,72,0
2004-10-09 00:00:00,81,7.0,32.0,44.0,47.0,65.0,79.0,48,0
2004-10-13 00:00:00,82,19.0,44.0,57.0,69.0,71.0,87.0,65,0
2004-10-16 00:00:00,83,12.0,14.0,27.0,35.0,73.0,88.0,66,0
2004-10-20 00:00:00,84,13.0,33.0,47.0,48.0,70.0,85.0,7,0
2004-10-23 00:00:00,85,12.0,40.0,51.0,68.0,73.0,77.0,69,0
2004-10-27 00:00:00,86,10.0,14.0,17.0,56.0,65.0,84.0,25,0
2004-10-30 00:00:00,87,4.0,13.0,19.0,30.0,53.0,81.0,42,0
2004-11-03 00:00:00,88,24.0,35.0,39.0,60.0,72.0,75.0,20,0
2004-11-06 00:00:00,89,13.0,18.0,21.0,31.0,41.0,56.0,33,0
2004-11-10 00:00:00,90,15.0,51.0,63.0,79.0,83.0,90.0,64,0
2004-11-13 00:00:00,91,2.0,21.0,33.0,38.0,45.0,46.0,54,0
2004-11-17 00:00:00,92,19.0,21.0,27.0,47.0,59.0,88.0,29,0
2004-11-20 00:00:00,93,29.0,30.0,38.0,54.0,66.0,78.0,80,0
2004-11-24 00:00:00,94,43.0,45.0,46.0,47.0,69.0,90.0,21,0
2004-11-27 00:00:00,95,27.0,35.0,54.0,61.0,83.0,89.0,57,0
2004-12-01 00:00:00,96,3.0,41.0,64.0,65.0,74.0,90.0,80,0
2004-12-04 00:00:00,97,20.0,24.0,38.0,42.0,44.0,79.0,50,0
2004-12-09 00:00:00,98,6.0,8.0,15.0,18.0,33.0,75.0,87,0
2004-12-11 00:00:00,99,8.0,41.0,60.0,70.0,73.0,85.0,55,0
2004-12-15 00:00:00,100,3.0,4.0,15.0,21.0,61.0,67.0,55,0
2004-12-18 00:00:00,101,11.0,23.0,47.0,48.0,80.0,87.0,89,0
2004-12-22 00:00:00,102,14.0,15.0,54.0,77.0,80.0,82.0,55,0
2004-12-27 00:00:00,103,4.0,59.0,68.0,72.0,74.0,87.0,12,0
2004-12-29 00:00:00,104,2.0,24.0,49.0,56.0,76.0,78.0,44,0
data,conc.,1.0,2.0,3.0,4.0,5.0,6.0,jolly,supers.
2011-01-03 00:00:00,1,4.0,7.0,12.0,20.0,74.0,89.0,76,9
2011-01-04 00:00:00,2,1.0,12.0,21.0,31.0,39.0,49.0,25,51
2011-01-07 00:00:00,3,14.0,25.0,44.0,54.0,78.0,89.0,66,49
2011-01-08 00:00:00,4,26.0,68.0,73.0,75.0,76.0,86.0,71,83
2011-01-11 00:00:00,5,12.0,13.0,31.0,69.0,71.0,77.0,49,18
2011-01-13 00:00:00,6,15.0,17.0,34.0,59.0,83.0,86.0,23,49
2011-01-15 00:00:00,7,5.0,8.0,37.0,77.0,79.0,90.0,9,63
2011-01-18 00:00:00,8,10.0,50.0,55.0,61.0,87.0,90.0,26,42
2011-01-20 00:00:00,9,4.0,23.0,35.0,54.0,72.0,88.0,74,43
2011-01-22 00:00:00,10,6.0,8.0,15.0,52.0,67.0,86.0,42,45
2011-01-25 00:00:00,11,3.0,12.0,13.0,15.0,43.0,46.0,11,37
2011-01-27 00:00:00,12,1.0,11.0,27.0,45.0,49.0,61.0,80,49
2011-01-29 00:00:00,13,11.0,35.0,58.0,64.0,68.0,72.0,26,31
2011-02-01 00:00:00,14,22.0,30.0,43.0,62.0,70.0,71.0,50,88
2011-02-03 00:00:00,15,20.0,25.0,37.0,45.0,49.0,63.0,73,37
2011-02-05 00:00:00,16,25.0,32.0,43.0,52.0,65.0,78.0,88,39
2011-02-08 00:00:00,17,10.0,11.0,20.0,41.0,55.0,83.0,1,67
2011-02-10 00:00:00,18,1.0,47.0,54.0,81.0,84.0,89.0,22,57
2011-02-12 00:00:00,19,1.0,3.0,19.0,23.0,61.0,78.0,36,16
2011-02-15 00:00:00,20,25.0,40.0,63.0,78.0,82.0,85.0,88,80
2011-02-17 00:00:00,21,10.0,17.0,18.0,25.0,45.0,84.0,21,73
2011-02-19 00:00:00,22,27.0,44.0,48.0,57.0,77.0,83.0,47,78
2011-02-22 00:00:00,23,2.0,3.0,38.0,42.0,56.0,74.0,23,88
2011-02-24 00:00:00,24,2.0,25.0,50.0,63.0,76.0,85.0,77,74
2011-02-26 00:00:00,25,16.0,18.0,20.0,26.0,32.0,35.0,8,11
2011-03-01 00:00:00,26,9.0,32.0,42.0,55.0,71.0,90.0,86,31
2011-03-03 00:00:00,27,12.0,41.0,64.0,75.0,82.0,84.0,34,29
2011-03-05 00:00:00,28,3.0,12.0,38.0,50.0,54.0,55.0,19,74
2011-03-08 00:00:00,29,22.0,28.0,32.0,57.0,58.0,85.0,50,8
2011-03-10 00:00:00,30,7.0,14.0,21.0,47.0,58.0,71.0,43,61
2011-03-12 00:00:00,31,22.0,26.0,42.0,44.0,58.0,83.0,59,24
2011-03-15 00:00:00,32,6.0,25.0,62.0,80.0,85.0,86.0,57,44
2011-03-18 00:00:00,33,6.0,16.0,35.0,52.0,53.0,69.0,49,66
2011-03-19 00:00:00,34,10.0,21.0,43.0,47.0,58.0,85.0,2,49
2011-03-22 00:00:00,35,2.0,32.0,49.0,52.0,54.0,80.0,90,60
2011-03-24 00:00:00,36,7.0,13.0,19.0,65.0,86.0,88.0,46,68
2011-03-26 00:00:00,37,37.0,38.0,56.0,62.0,70.0,83.0,88,15
2011-03-29 00:00:00,38,2.0,11.0,37.0,45.0,48.0,66.0,22,15
2011-03-31 00:00:00,39,3.0,25.0,43.0,55.0,72.0,80.0,85,88
2011-04-02 00:00:00,40,8.0,14.0,20.0,36.0,45.0,85.0,26,70
2011-04-05 00:00:00,41,5.0,30.0,31.0,55.0,57.0,70.0,84,62
2011-04-07 00:00:00,42,21.0,22.0,46.0,56.0,63.0,66.0,34,85
2011-04-09 00:00:00,43,12.0,13.0,17.0,38.0,74.0,87.0,18,21
2011-04-12 00:00:00,44,29.0,37.0,50.0,62.0,70.0,86.0,27,62
2011-04-14 00:00:00,45,24.0,26.0,43.0,71.0,79.0,80.0,7,23
2011-04-16 00:00:00,46,9.0,17.0,29.0,37.0,49.0,68.0,70,53
2011-04-19 00:00:00,47,9.0,12.0,21.0,34.0,64.0,67.0,1,70
2011-04-21 00:00:00,48,8.0,14.0,23.0,25.0,45.0,69.0,78,78
2011-04-23 00:00:00,49,6.0,34.0,35.0,54.0,62.0,84.0,45,26
2011-04-26 00:00:00,50,14.0,32.0,56.0,72.0,78.0,79.0,27,55
2011-04-28 00:00:00,51,38.0,42.0,45.0,69.0,86.0,90.0,63,47
2011-04-30 00:00:00,52,15.0,29.0,36.0,48.0,74.0,83.0,45,60
2011-05-03 00:00:00,53,30.0,40.0,51.0,52.0,54.0,74.0,72,12
2011-05-05 00:00:00,54,21.0,31.0,33.0,40.0,50.0,52.0,62,89
2011-05-07 00:00:00,55,3.0,4.0,22.0,43.0,65.0,67.0,10,33
2011-05-10 00:00:00,56,12.0,35.0,75.0,76.0,82.0,84.0,17,18
2011-05-12 00:00:00,57,1.0,3.0,6.0,21.0,85.0,90.0,58,46
2011-05-14 00:00:00,58,2.0,21.0,22.0,56.0,70.0,81.0,44,51
2011-05-17 00:00:00,59,28.0,41.0,55.0,69.0,79.0,82.0,35,61
2011-05-19 00:00:00,60,5.0,24.0,32.0,78.0,80.0,83.0,40,16
2011-05-21 00:00:00,61,8.0,12.0,18.0,31.0,32.0,85.0,73,69
2011-05-24 00:00:00,62,65.0,72.0,74.0,79.0,87.0,90.0,30,23
2011-05-26 00:00:00,63,20.0,24.0,31.0,38.0,54.0,72.0,27,52
2011-05-28 00:00:00,64,15.0,16.0,79.0,80.0,84.0,88.0,83,38
2011-05-31 00:00:00,65,1.0,10.0,62.0,69.0,78.0,85.0,30,27
2011-06-03 00:00:00,66,14.0,16.0,24.0,30.0,34.0,72.0,17,86
2011-06-04 00:00:00,67,21.0,44.0,46.0,49.0,58.0,67.0,88,59
2011-06-07 00:00:00,68,5.0,20.0,44.0,51.0,54.0,90.0,63,43
2011-06-09 00:00:00,69,10.0,17.0,21.0,35.0,36.0,76.0,83,73
2011-06-11 00:00:00,70,11.0,29.0,39.0,41.0,43.0,55.0,83,22
2011-06-14 00:00:00,71,40.0,44.0,49.0,57.0,58.0,87.0,1,28
2011-06-16 00:00:00,72,18.0,48.0,57.0,59.0,84.0,87.0,6,43
