Data,Concorso,Num1,Num2,Num3,Num4,Num5,Num6,Jolly,SuperStar,Ritardo_Num1,Ritardo_Num2,Ritardo_Num3,Ritardo_Num4,Ritardo_Num5,Ritardo_Num6,Freq_Media_10_Num1,Freq_Media_10_Num2,Freq_Media_10_Num3,Freq_Media_10_Num4,Freq_Media_10_Num5,Freq_Media_10_Num6,Ritardo_Num1,Ritardo_Num2,Ritardo_Num3,Ritardo_Num4,Ritardo_Num5,Ritardo_Num6,Num_Piu_Frequente_50_Num1,Num_Piu_Frequente_50_Num2,Num_Piu_Frequente_50_Num3,Num_Piu_Frequente_50_Num4,Num_Piu_Frequente_50_Num5,Num_Piu_Frequente_50_Num6
1998-12-12,99,9,37,39,40,42,86,2,0,3,13,5,4,1,35,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,3,4,72,27,5,34,12.0,16.0,40.0,56.0,67.0,85.0
1998-12-16,100,22,43,56,71,77,83,35,0,26,2,6,28,4,8,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,9,4,13,4,5,6,12.0,16.0,40.0,56.0,72.0,85.0
1998-12-19,101,3,6,13,28,49,50,33,0,26,10,18,19,20,6,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,32,2,41,8,7,19,12.0,33.0,40.0,56.0,72.0,85.0
1998-12-23,102,3,9,14,26,47,79,81,0,1,3,18,17,5,5,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,15,2,19,10,13,21,12.0,9.0,40.0,56.0,72.0,85.0
1998-12-28,103,14,43,46,65,71,82,22,0,1,3,22,54,3,37,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,31,19,2,5,42,34,12.0,43.0,40.0,56.0,71.0,85.0
1998-12-30,104,30,36,45,49,63,89,46,0,17,8,29,3,25,11,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,12,5,20,1,3,36,12.0,36.0,40.0,56.0,71.0,85.0
1999-01-02,1,10,12,54,58,72,88,23,0,2,2,2,2,2,2,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,699,1,699,699,699,699,10.0,36.0,40.0,56.0,72.0,88.0
1999-01-07,2,34,43,44,45,53,58,64,0,3,3,3,3,3,1,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,700,700,700,700,700,700,10.0,43.0,40.0,56.0,72.0,88.0
1999-01-09,3,1,6,13,23,53,77,20,0,4,4,4,4,1,4,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,701,701,1,701,701,701,10.0,43.0,13.0,56.0,71.0,88.0
1999-01-13,4,18,23,45,51,61,86,29,0,5,1,2,5,5,5,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,702,702,702,702,3,702,10.0,43.0,45.0,56.0,71.0,88.0
1999-01-16,5,7,9,12,37,86,90,87,0,6,6,4,6,1,6,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,703,703,703,703,703,703,10.0,43.0,45.0,56.0,71.0,88.0
1999-01-20,6,1,43,45,48,51,56,18,0,3,4,2,7,2,7,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,704,704,704,704,704,704,1.0,43.0,45.0,56.0,71.0,88.0
1999-01-23,7,36,45,46,47,74,75,69,0,8,1,8,8,8,8,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,5,8,705,8,4,705,1.0,43.0,45.0,56.0,71.0,88.0
1999-01-27,8,8,48,65,72,83,88,67,0,9,2,9,7,9,7,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,65,66,59,67,764,62,1.0,43.0,45.0,48.0,71.0,88.0
1999-01-30,9,14,20,40,58,68,84,88,0,10,10,10,7,10,10,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,68,66,765,1,765,765,1.0,43.0,45.0,48.0,71.0,88.0
1999-02-03,10,45,67,70,80,81,89,3,0,3,11,11,11,11,11,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1,766,766,766,766,61,1.0,43.0,45.0,48.0,71.0,88.0
1999-02-06,11,9,10,26,30,44,54,62,0,6,10,12,12,9,10,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,767,1,767,69,767,3,1.0,43.0,45.0,48.0,72.0,88.0
1999-02-10,12,4,8,12,17,19,80,84,0,13,4,7,13,13,2,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,3,1,1,768,64,768,1.0,43.0,45.0,48.0,72.0,88.0
1999-02-13,13,12,20,23,34,67,87,46,0,1,4,9,11,3,14,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,69,71,65,1,66,66,1.0,43.0,45.0,48.0,67.0,87.0
1999-02-17,14,24,45,49,63,78,83,4,0,15,4,15,15,15,6,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,68,72,73,66,770,69,1.0,43.0,45.0,48.0,67.0,87.0
1999-02-20,15,4,26,59,63,69,74,86,0,3,4,16,1,16,8,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,7,1,2,3,68,771,1.0,43.0,45.0,48.0,67.0,87.0
1999-02-24,16,17,19,32,41,52,87,23,0,4,4,17,17,17,3,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,772,69,3,6,67,70,1.0,43.0,45.0,49.0,67.0,87.0
1999-02-27,17,6,7,42,55,75,88,67,0,14,12,18,18,10,9,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,773,8,7,69,71,6,1.0,43.0,45.0,49.0,67.0,87.0
1999-03-03,18,40,41,51,62,66,80,77,0,9,2,12,19,19,6,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,70,774,1,2,774,69,1.0,43.0,45.0,49.0,66.0,87.0
1999-03-06,19,27,41,44,50,68,73,21,0,20,1,8,20,10,20,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,4,775,4,74,775,3,1.0,43.0,45.0,49.0,66.0,88.0
1999-03-10,20,11,20,56,69,72,76,32,0,21,7,14,5,12,21,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,8,10,776,5,74,11,1.0,43.0,45.0,49.0,66.0,88.0
1999-03-13,21,6,18,20,34,72,90,17,0,4,17,1,8,1,16,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,76,777,9,80,777,777,6.0,43.0,13.0,34.0,72.0,88.0
1999-03-17,22,3,7,14,45,68,70,39,0,23,5,13,8,3,12,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,8,778,778,12,13,778,6.0,43.0,13.0,34.0,72.0,88.0
1999-03-20,23,43,71,80,84,88,89,73,0,17,24,5,14,6,13,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,80,77,3,9,6,10,6.0,43.0,13.0,34.0,72.0,88.0
1999-03-24,24,4,26,34,61,76,81,67,0,9,9,3,20,4,14,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,8,5,77,9,77,81,6.0,43.0,13.0,34.0,72.0,88.0
1999-03-27,25,7,18,27,80,81,83,87,0,3,4,6,2,1,11,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,781,17,12,1,3,1,6.0,43.0,42.0,49.0,72.0,83.0
1999-03-31,26,25,60,64,71,75,85,18,0,27,27,27,3,9,27,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,7,5,782,82,8,77,1.0,43.0,42.0,56.0,72.0,88.0
1999-04-03,27,33,41,47,48,60,80,17,0,28,8,20,19,1,2,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,12,9,14,783,15,9,1.0,43.0,42.0,48.0,72.0,88.0
1999-04-07,28,13,27,40,46,70,84,28,0,25,3,10,21,6,5,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,17,12,784,18,3,1,1.0,43.0,40.0,48.0,72.0,84.0
1999-04-10,29,4,11,14,17,25,32,61,0,5,9,7,13,3,13,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,6,85,785,785,85,3,4.0,43.0,14.0,48.0,72.0,84.0
1999-04-14,30,34,63,70,77,83,90,43,0,6,15,2,27,5,9,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1,88,1,10,85,85,4.0,43.0,14.0,48.0,81.0,84.0
1999-04-17,31,4,6,25,32,73,83,64,0,2,10,2,2,12,1,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,2,15,1,19,5,9,4.0,43.0,14.0,48.0,81.0,83.0
1999-04-21,32,20,53,55,61,64,74,46,0,11,29,15,8,6,17,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,4,9,11,12,1,13,4.0,43.0,14.0,48.0,81.0,83.0
1999-04-24,33,20,22,33,44,50,74,60,0,1,34,6,14,14,1,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,2,789,5,19,2,25,4.0,43.0,14.0,48.0,81.0,83.0
1999-04-28,34,1,51,53,55,73,86,41,0,28,16,2,2,3,29,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,5,790,790,19,9,10,4.0,43.0,14.0,48.0,66.0,83.0
1999-05-03,35,8,49,50,65,66,69,75,0,23,21,2,27,17,15,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,13,1,22,12,21,7,4.0,43.0,14.0,48.0,66.0,83.0
1999-05-05,36,3,10,28,71,81,88,84,0,14,25,37,10,11,13,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,9,4,10,88,11,13,4.0,43.0,14.0,48.0,66.0,83.0
1999-05-08,37,11,14,15,30,68,81,82,0,8,8,38,26,15,1,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,2,6,17,15,6,14,4.0,43.0,14.0,48.0,66.0,83.0
1999-05-12,38,3,7,10,37,57,86,49,0,2,13,2,33,39,4,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,5,8,1,24,89,15,3.0,43.0,14.0,48.0,66.0,88.0
1999-05-15,39,7,33,54,72,73,90,24,0,1,6,28,18,5,9,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,2,4,7,2,11,5,3.0,43.0,14.0,48.0,68.0,88.0
1999-05-19,40,10,23,35,64,74,90,52,0,2,27,41,8,7,1,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,23,15,8,8,2,10,3.0,43.0,14.0,48.0,68.0,88.0
1999-05-22,41,3,28,38,43,73,75,1,0,3,5,42,18,2,15,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,22,5,6,20,9,797,3.0,43.0,14.0,48.0,68.0,90.0
1999-05-26,42,3,4,13,16,59,70,22,0,1,11,14,43,27,12,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,11,16,1,17,12,6,3.0,43.0,13.0,48.0,68.0,90.0
1999-05-29,43,10,34,44,49,62,79,47,0,3,13,10,8,25,44,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,4,1,15,7,7,9,3.0,43.0,13.0,71.0,68.0,90.0
1999-06-02,44,2,16,17,65,69,72,60,0,45,2,15,9,9,5,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1,22,11,17,7,2,3.0,43.0,13.0,65.0,68.0,90.0
1999-06-05,45,9,36,52,76,77,90,54,0,34,38,29,21,15,5,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,3,4,24,19,2,801,3.0,43.0,13.0,65.0,68.0,90.0
1999-06-09,46,16,32,35,45,72,77,6,0,2,15,6,24,2,1,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,11,2,19,22,17,8,3.0,6.0,13.0,45.0,68.0,90.0
1999-06-12,47,32,35,57,74,79,84,70,0,1,1,9,7,4,19,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,3,23,8,1,3,6,3.0,7.0,14.0,45.0,68.0,90.0
1999-06-16,48,5,20,29,41,56,86,81,0,49,15,49,21,28,10,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,2,6,31,28,12,3,3.0,20.0,44.0,45.0,68.0,90.0
1999-06-19,49,13,23,31,58,67,68,22,0,7,9,50,40,36,12,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,9,32,11,30,3,5,3.0,20.0,44.0,45.0,68.0,90.0
1999-06-23,50,31,36,37,71,86,90,13,0,1,5,12,14,2,5,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,13,806,9,32,11,15,3.0,20.0,44.0,45.0,68.0,90.0
1999-06-26,51,8,19,23,37,65,77,48,0,16,35,2,1,7,5,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,2,4,11,3,8,12,3.0,20.0,44.0,37.0,68.0,90.0
1999-06-30,52,13,22,44,74,77,87,76,0,3,19,9,5,1,36,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,5,12,5,3,16,19,3.0,20.0,44.0,37.0,68.0,90.0
1999-07-03,53,3,6,7,53,65,90,14,0,11,22,14,19,2,3,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,6,110,15,15,10,7,3.0,20.0,44.0,37.0,68.0,90.0
1999-07-07,54,38,46,63,82,83,87,1,0,13,26,24,55,23,2,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,2,38,24,4,9,4,3.0,20.0,44.0,37.0,68.0,90.0
1999-07-10,55,1,4,42,67,75,77,31,0,21,13,38,6,14,3,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,34,23,38,20,2,6,3.0,20.0,44.0,71.0,68.0,90.0
1999-07-14,56,4,48,60,63,84,88,62,0,1,29,29,2,9,20,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,47,8,1,16,1,812,3.0,20.0,44.0,63.0,68.0,90.0
1999-07-17,57,5,22,35,38,74,82,36,0,9,5,10,3,5,3,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,11,10,32,35,5,15,3.0,20.0,35.0,63.0,68.0,90.0
1999-07-21,58,11,19,26,58,67,89,1,0,21,7,34,9,3,35,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,32,3,5,19,14,13,3.0,20.0,35.0,58.0,68.0,90.0
1999-07-24,59,13,16,23,52,67,78,76,0,7,13,8,14,1,45,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,12,16,11,21,8,2,3.0,7.0,23.0,63.0,67.0,90.0
1999-07-28,60,13,64,68,84,89,90,85,0,1,20,11,4,2,7,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,10,27,26,49,49,3,3.0,7.0,23.0,63.0,67.0,90.0
1999-07-31,61,5,34,44,73,77,83,65,0,4,18,9,20,6,7,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,8,5,5,2,42,10,3.0,7.0,44.0,63.0,67.0,90.0
1999-08-04,62,12,23,46,54,78,90,85,0,49,3,8,23,3,2,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,17,4,9,4,5,6,3.0,7.0,44.0,63.0,67.0,90.0
1999-08-07,63,4,16,29,58,69,88,54,0,7,4,15,5,19,7,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,15,819,2,10,7,17,3.0,7.0,44.0,58.0,73.0,90.0
1999-08-11,64,10,19,24,29,42,67,39,0,21,6,50,1,9,5,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,30,15,4,15,12,14,3.0,19.0,44.0,58.0,73.0,90.0
1999-08-14,65,45,64,73,80,81,85,11,0,19,5,4,38,28,39,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,13,1,41,4,14,2,3.0,19.0,44.0,58.0,73.0,90.0
1999-08-18,66,13,16,51,56,65,67,35,0,6,3,32,18,13,2,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,7,7,822,4,3,26,3.0,16.0,44.0,58.0,73.0,90.0
1999-08-21,67,1,32,37,63,67,69,90,0,12,20,16,11,1,4,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1,5,27,4,13,39,3.0,16.0,44.0,58.0,67.0,90.0
1999-08-25,68,1,25,28,39,51,89,62,0,1,37,27,69,2,8,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,7,15,2,10,17,4,3.0,16.0,44.0,58.0,67.0,90.0
1999-08-28,69,7,12,14,16,24,45,54,0,16,7,32,3,5,4,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,21,8,11,4,10,4,3.0,16.0,14.0,58.0,67.0,90.0
1999-09-01,70,5,19,26,32,67,87,65,0,9,6,12,3,3,16,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,7,29,37,7,8,3,3.0,16.0,14.0,58.0,67.0,90.0
1999-09-04,71,38,40,41,69,76,81,78,0,14,43,23,4,26,6,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1,12,42,27,17,7,3.0,16.0,14.0,58.0,67.0,90.0
1999-09-08,72,15,38,48,74,75,80,81,0,35,1,16,15,17,7,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,22,13,12,39,7,23,13.0,16.0,35.0,58.0,67.0,90.0
1999-09-11,73,25,40,57,59,76,82,55,0,5,2,26,31,2,16,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,28,11,11,5,6,36,13.0,16.0,35.0,58.0,67.0,90.0
1999-09-15,74,17,20,27,29,72,73,85,0,30,26,46,10,28,9,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,19,10,11,8,4,66,13.0,16.0,35.0,58.0,67.0,90.0
1999-09-18,75,12,15,33,60,79,88,8,0,6,3,36,19,28,12,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1,6,55,7,9,14,13.0,16.0,35.0,58.0,67.0,90.0
1999-09-22,76,1,11,40,50,53,80,68,0,8,18,3,41,23,4,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,6,19,24,4,1,5,13.0,16.0,35.0,58.0,67.0,90.0
1999-09-25,77,6,27,37,38,47,79,23,0,24,3,10,5,50,2,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,13,20,56,3,3,3,13.0,16.0,35.0,58.0,67.0,90.0
1999-09-29,78,4,16,27,55,67,72,3,0,15,9,1,44,8,4,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,5,5,17,36,9,27,1.0,16.0,35.0,58.0,67.0,90.0
1999-10-02,79,6,10,38,48,49,65,61,0,2,15,2,7,36,13,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,4,12,10,12,7,8,1.0,16.0,35.0,58.0,67.0,90.0
1999-10-06,80,38,58,61,64,82,87,68,0,1,17,48,15,7,10,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,12,12,3,8,29,2,1.0,16.0,35.0,58.0,67.0,90.0
1999-10-09,81,12,35,40,59,78,80,44,0,6,24,5,8,19,5,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,5,27,21,1,16,6,1.0,16.0,35.0,58.0,67.0,90.0
1999-10-13,82,6,24,30,34,37,71,82,0,3,13,45,21,5,32,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,55,11,5,12,17,7,1.0,16.0,35.0,58.0,67.0,90.0
1999-10-16,83,3,35,45,47,54,70,30,0,30,2,14,6,21,41,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,14,65,12,38,23,4,3.0,16.0,35.0,58.0,67.0,90.0
1999-10-20,84,22,26,58,60,67,88,49,0,27,14,4,9,6,9,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,41,1,9,1,57,7,3.0,16.0,35.0,58.0,67.0,90.0
1999-10-23,85,24,46,57,73,79,81,77,0,3,23,12,11,8,14,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,7,31,27,14,1,5,3.0,16.0,35.0,58.0,67.0,90.0
1999-10-27,86,6,25,34,72,76,82,12,0,4,13,4,8,13,6,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,28,3,32,1,47,12,3.0,16.0,35.0,58.0,67.0,90.0
1999-10-30,87,16,21,29,39,70,90,76,0,9,88,13,19,4,25,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,14,1,25,27,57,10,3.0,16.0,29.0,58.0,67.0,90.0
1999-11-03,88,19,42,64,68,72,86,45,0,18,24,8,28,2,38,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,24,11,2,1,28,7,13.0,16.0,29.0,58.0,67.0,90.0
1999-11-06,89,6,7,37,67,80,87,22,0,3,20,7,5,8,9,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,11,5,1,9,1,13,6.0,16.0,37.0,58.0,67.0,90.0
1999-11-10,90,21,45,55,61,73,80,77,0,3,7,12,10,5,1,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,11,3,17,33,35,8,6.0,16.0,37.0,58.0,67.0,90.0
1999-11-13,91,3,23,61,82,83,88,64,0,8,29,1,5,30,7,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,11,35,1,12,15,24,6.0,16.0,37.0,58.0,67.0,90.0
1999-11-17,92,6,51,73,78,80,81,34,0,3,24,2,11,2,7,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,20,11,22,7,13,12,6.0,16.0,37.0,58.0,67.0,90.0
1999-11-20,93,20,31,45,62,76,81,51,0,19,43,3,50,7,1,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,12,26,3,21,11,1,6.0,16.0,37.0,58.0,67.0,90.0
